topic_no	test_statistic	p-value	topic_words
topic_63	7.6426140954133475	2.3358107719854866e-14	lenormand inspecteur pr baumann dupont mme burroughs dunoyau lansing horrocks 
topic_73	7.444201737020866	1.0319971984230113e-13	dis demandai puis vis pris fit vers pouvais entendis mis 
topic_06	7.381024073379614	1.6836630670496767e-13	finch donahoo fit ça rosbach noblet weppo saperstein demanda lamarche 
topic_69	6.805045044149225	1.0673217211511381e-11	howie tante bix thorp fit mcnabe robineau tête dire faulkner 
topic_38	6.279238872416093	3.5424607758411273e-10	frost gamadge castelard devarest macnair vauregard cramer voir dr mongolo 
topic_15	6.214835641927225	5.285644480841688e-10	ça fit tête demanda puis yeux regarda dire air porte 
topic_36	5.414500935744563	6.264188680516974e-08	oncle tante mendip viper campion quench delft grignon fit vieille 
topic_03	4.092942607909295	4.287186831510501e-05	bureau police affaire directeur chef service dossier trois travail enquête 
topic_87	3.941037964988807	8.16025712499919e-05	meecham cerveau hungerford épaulard loftus web schratt treuffais boyle goémond 
topic_91	3.314749157885483	0.0009193542518486929	docteur médecin hôpital dr infirmière malade cush clinique médecins malades 
topic_89	2.6099751687660153	0.009065230656192027	byrum thayer nolet thanet fabbri rudge ça pettifer winthrop jouve 
topic_71	2.465978324665838	0.013676072022587547	téléphone voix numéro heures oui bureau heure chez appareil fil 
topic_27	2.438289591797369	0.014770975011830492	harpur mellick tendre chef powell vemon eventreur ça oui hallward 
topic_30	1.6248161754289168	0.10422495046710543	porte chambre fenêtre escalier lit bruit couloir derrière lampe entrée 
topic_66	1.327643301995786	0.18431604205097296	chez soir heures puis voir demandé dire nuit ça pris 
topic_70	0.3898326343255041	0.6966667733829065	mer bateau eau bord pont plage port île vers quai 
topic_32	0.056880251995201705	0.9546413354911034	livre jamais toujours temps dire livres autres histoire entre sens 
topic_65	-0.20960929688825305	0.8339757964764689	casteljal désiris squelette laumier oui covet pou russe montferrier viguier 
topic_12	-1.45240950544947	0.1464037589317369	feston holt homme buny inspecteur anglais monsieur professeur espagnol shaddermacher 
topic_42	-1.9609922317119102	0.04989812393236761	chien chiens animal bête animaux monk hartog aneki leurs pattes 
topic_33	-2.228604152815826	0.025851181650483224	barran withers propp inspecteur gardien méloutis costello dobie cellule porte 
topic_18	-2.422799807353944	0.015409100718876526	bone zoulou os petersen prindle lightning dr répondit tête autres 
topic_75	-2.5039388548657198	0.012292392628243224	train gare valise wagon quai compartiment gaunt voyageurs voyage rails 
topic_97	-3.2468514265705024	0.0011695400913793686	porte murs bois table pièces trois mur fond livres grand 
topic_37	-3.8533599573372452	0.00011692454517786686	leprat doutre sernine mareuil hermantier murmura main monsieur oui quelque 
topic_26	-4.531598069488562	5.886446611683002e-06	cribb algérie vibart combat thackeray oas quelques mère choukroun grand 
topic_92	-4.819006881803637	1.4562263868355748e-06	yeux tête main voix visage contre mains corps vers puis 
topic_55	-4.9559546000177805	7.239076732387734e-07	bleston street déjà chez jours samedi cathédrale meurtre jour quelques 
topic_25	-5.181578819021552	2.2246725891668728e-07	photo photos ça journal article kite film écran journaliste trois 
topic_79	-5.561982587800481	2.6921428150763425e-08	ministre grand président sciences père membre directeur conseil étudiants groupe 
topic_41	-5.630964429153731	1.823791039565241e-08	verre table café cuisine eau bouteille manger boire lit puis 
topic_08	-6.497082640086141	8.332872495877325e-11	laube bemie dolguet fléchelle speck lavorel match club arbitre alderton 
topic_90	-6.788392987801619	1.1637503215380405e-11	fit demanda puis ça répondit flaty sern yeux tête regarda 
topic_62	-6.955384078306859	3.5977805737997843e-12	cheval chevaux deal bencolin griff course saligny écurie courses vautel 
topic_68	-7.16088150474918	8.326149932958356e-13	avion caldwell heures pilote aéroport shadduk appareil stockler cabine krantz 
topic_51	-7.630975492941358	2.4657416203752653e-14	yeux cheveux visage femme homme fille jeune main regard sourire 
topic_67	-7.751828277487562	9.367660301658208e-15	volnay commissaire éon morts étranges sartine père scarron apothicaire policier 
topic_60	-7.838693986702713	4.8361885722602116e-15	devant porte vers trottoir homme derrière voiture immeuble place quartier 
topic_39	-7.99578554051338	1.3378486349422852e-15	bonape biggs sieur subito himmelblau trois gamme mirmidou commandant graylop 
topic_98	-8.227519319453597	2.0521558265372756e-16	leurs autres hommes vers musique filles femmes trois entre jeunes 
topic_95	-8.747864649177012	2.3958977933905627e-18	chemin route bois arbres eau loin terre mètres vers quelques 
topic_64	-9.061961482809915	1.3642864136814227e-19	mc flavières booster jeune femme gévigne voix tête entity punk 
topic_84	-9.634400829610325	6.34168724718701e-22	ahorn ohihani homme femme ohisihan enfant femmes nokh peau ventre 
topic_07	-10.389988442644038	3.056652750908313e-25	thursday quelques appelé nom femmes mère stoner voiture ellroy flics 
topic_83	-11.119599347682021	1.2040007131544995e-28	ça dollars cinq cent dix vingt billets banque cents trois 
topic_77	-11.380035100454315	6.304805726206351e-30	yudel weizmann bender quade homme condon majola thayer knudsen pruitt 
topic_34	-12.604445389232822	2.5940727318913486e-36	mengele farakhan maurer slaughter allemagne hauser allemand senn guerre buenos 
topic_20	-12.936220135166408	4.210588668412276e-38	quelques corps temps toute sens regard tant entre ainsi afin 
topic_96	-13.220396474334594	1.0144053830335122e-39	voiture route volant arrière portière moteur devant côté voitures camion 
topic_81	-14.471398625367257	2.7397727203516345e-47	pj septembre bazin jour corsaire yeux tû heures musil eïd 
topic_10	-14.556695847514002	8.990073822675033e-48	steemer decambrais émeri comiti peste peppe ordebec ça armée hippo 
topic_54	-15.49172579696828	8.069327392639162e-54	fit puis vers main homme prit tête sortit ouvrit regarda 
topic_45	-16.073763422097628	7.682289414620777e-58	drogue mccain boss came harrar héroïne stupéfiants seringue falcon vingt 
topic_48	-16.36832753996704	7.021508380701116e-60	malaussène coudrier oui ça silistri hadouch inspecteur divisionnaire cissou belleville 
topic_74	-16.73734142702151	2.182557583471802e-62	ça veux dis oui dire peux chose faut crois quoi 
topic_01	-16.771120908532513	7.984828360846257e-63	faucon jallu père faisais aimais voulais grand savais pouvais allais 
topic_40	-17.041827239237076	9.629585810518341e-65	gier short lorsque dahl boulot ça bousquet commissaire dis motel 
topic_76	-17.30395206587228	1.0874395215740827e-66	tête monsieur commissaire main dis chez porte train kew yeux 
topic_05	-17.326466973147333	8.246710711386192e-67	leurs cœur quoi rouge vieille peau pieds odeur bête bouche 
topic_61	-17.35679727312649	3.9001987646301016e-67	mère père ça enfants grand chez frère faut veux village 
topic_17	-17.565799047300295	1.063343551062216e-68	arme revolver pistolet balle feu fusil canon balles hommes trois 
topic_24	-17.76075120777221	4.518865053357168e-70	ça gars fit grand môme dorf bri petits pouvait reilly 
topic_78	-18.422947961932184	2.913143816898504e-75	laviolette devant ça leurs église château grand trois vers cheval 
topic_88	-18.470287474622115	1.4296344442461286e-75	ça vandoosler demanda veilleux type tête massart kehlweiler vers trois 
topic_09	-20.137365503988917	1.4755265615513262e-89	tête puis pris main regardé demandé air mis sorti ça 
topic_94	-20.24866010267091	1.6217636916748724e-90	cadin inspecteur terrier vers près ça tête novacek fit dès 
topic_53	-21.068099545647172	9.910879131696829e-98	ça legs fit gars type porte garçon américain demanda flics 
topic_11	-22.635178321928578	2.367974810275307e-112	nuit jour homme yeux corps jamais temps toujours quelque seul 
topic_58	-23.015520694211162	7.007669471939569e-116	guerre leurs pays autres contre entre trois armée hommes grand 
topic_56	-23.430353523420766	7.713967602931757e-120	adamsberg danglard commissaire veyrenc retancourt demanda homme oui trois gars 
topic_59	-28.560400277990848	1.435934733158754e-176	vers puis regarde main yeux tête porte ouvre prend demande 
topic_22	-29.813931484382362	3.17516299647448e-191	ça quoi dire toujours type temps merde trois jamais flics 
topic_47	-29.940724230806563	6.164318626786625e-193	ça béru dis demande grand quoi bérurier faut puis gars 
topic_04	-30.224402887572598	1.6473516437535258e-196	ça dis oui faroux type chez toujours nom quoi hein 
topic_43	-30.744230766398523	3.6105856821419385e-203	maigret commissaire femme bureau homme toujours temps heure oui porte 
